date,route_title,route_url,substantial_weather_flag,rain_between_9pm_midnight,downtown_daily_rain,rain_category,daily_rain_category,window_precip_inches,max_hourly_precip_inches,rain_hours,daily_precip_inches,temp_mean_f,temp_min_f,temp_max_f,temp_category,dew_point_mean_f,relative_humidity_mean_pct,wind_speed_mean_mph,wind_speed_max_mph,wind_gust_max_mph,wind_direction_mean_deg,wind_category,visibility_min_miles,visibility_mean_miles,visibility_category,sky_conditions_summary,present_weather_summary,weather_window_start_local,weather_window_end_local,weather_hourly_available,weather_hourly_observed_hours,weather_hourly_station_id,weather_hourly_station_name,weather_hourly_station_lat,weather_hourly_station_lon,daily_station_id,daily_station_name,daily_station_lat,daily_station_lon,weather_evidence_level,weather_evidence_note,source_text
2021-02-19,20:58:05 - FNS,https://handicapskater.com/common/maps/20210219-20_58_05-FNS-4815479443.html,True,False,True,No recorded rain from 9 PM to midnight,Moderate downtown daily rain,0.0,0.0,0,0.28,56.5,52.0,60.0,Mild,48.5,74.66666666666667,10.166666666666666,14.0,,266.04150205873077,Breezy,10.0,10.0,Good visibility,FEW:02 5 FEW:02 16 SCT:04 44 (2); FEW:02 6 SCT:04 10 BKN:07 16 (2); FEW:02 5 BKN:07 16 (1); FEW:02 5 BKN:07 16 BKN:07 21 (1); SCT:04 90 (1),,2021-02-19T21:00:00-08:00,2021-02-19T23:59:59-08:00,True,12,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:58:05 - FNS' occurred on 2021-02-19. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 56.5°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 10.2 mph, max wind 14.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 5 FEW:02 16 SCT:04 44 (2); FEW:02 6 SCT:04 10 BKN:07 16 (2); FEW:02 5 BKN:07 16 (1); FEW:02 5 BKN:07 16 BKN:07 21 (1); SCT:04 90 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.280 inches of daily precipitation, categorized as Moderate downtown daily rain.",2021-02-19 20:58:05 - FNS
2021-02-20,20:35:57 - SNS,https://handicapskater.com/common/maps/20210220-20_35_57-SNS-4826150698.html,True,False,True,No recorded rain from 9 PM to midnight,Light downtown daily rain,0.0,0.0,0,0.02,56.666666666666664,50.0,63.0,Mild,42.666666666666664,62.166666666666664,10.833333333333334,16.0,,278.5010595517083,Breezy,10.0,10.0,Good visibility,CLR:00 (3); SCT:04 50 (2); SCT:04 40 SCT:04 50 (1),,2021-02-20T21:00:00-08:00,2021-02-20T23:59:59-08:00,True,6,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:35:57 - SNS' occurred on 2021-02-20. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 56.7°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 10.8 mph, max wind 16.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (3); SCT:04 50 (2); SCT:04 40 SCT:04 50 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.020 inches of daily precipitation, categorized as Light downtown daily rain.",2021-02-20 20:35:57 - SNS
2021-02-26,20:50:45 - FNS,https://handicapskater.com/common/maps/20210226-20_50_45-FNS-4856587643.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,55.714285714285715,50.0,64.0,Mild,41.57142857142857,60.142857142857146,13.428571428571429,17.0,,277.5448355916299,Breezy,10.0,10.0,Good visibility,CLR:00 (3); FEW:02 15 FEW:02 200 (2); FEW:02 10 (1),,2021-02-26T21:00:00-08:00,2021-02-26T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:50:45 - FNS' occurred on 2021-02-26. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.7°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.4 mph, max wind 17.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 15 FEW:02 200 (2); FEW:02 10 (1).",2021-02-26 20:50:45 - FNS
2021-02-27,20:38:04 - SNS,https://handicapskater.com/common/maps/20210227-20_38_04-SNS-4862852564.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,56.0,48.0,64.0,Mild,40.57142857142857,59.0,12.142857142857142,17.0,,288.56965266677975,Breezy,10.0,10.0,Good visibility,CLR:00 (3); FEW:02 200 (2); BKN:07 250 (1),,2021-02-27T21:00:00-08:00,2021-02-27T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:38:04 - SNS' occurred on 2021-02-27. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 56.0°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 12.1 mph, max wind 17.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 200 (2); BKN:07 250 (1).",2021-02-27 20:38:04 - SNS
2021-03-06,20:44:09 - SNS,https://handicapskater.com/common/maps/20210306-20_44_09-SNS-4906938184.html,True,False,True,No recorded rain from 9 PM to midnight,Light downtown daily rain,0.0,0.0,0,0.05,54.714285714285715,50.0,61.0,Cool,42.714285714285715,64.85714285714286,13.571428571428571,17.0,,284.30266140541534,Breezy,10.0,10.0,Good visibility,FEW:02 13 (2); FEW:02 30 (2); FEW:02 12 (1); FEW:02 30 FEW:02 250 (1),,2021-03-06T21:00:00-08:00,2021-03-06T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:44:09 - SNS' occurred on 2021-03-06. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 54.7°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.6 mph, max wind 17.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 13 (2); FEW:02 30 (2); FEW:02 12 (1); FEW:02 30 FEW:02 250 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.050 inches of daily precipitation, categorized as Light downtown daily rain.",2021-03-06 20:44:09 - SNS
2021-03-12,20:54:19 - FNS,https://handicapskater.com/common/maps/20210312-20_54_19-FNS-4939906694.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,55.2,51.0,64.0,Mild,45.0,69.8,11.0,14.0,20.0,265.8167420018108,Windy,9.0,9.88888888888889,Good visibility,FEW:02 6 BKN:07 12 (3); FEW:02 25 (3); FEW:02 7 (2); BKN:07 12 (1),,2021-03-12T21:00:00-08:00,2021-03-12T23:59:59-08:00,True,10,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:54:19 - FNS' occurred on 2021-03-12. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.2°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 11.0 mph, max wind 14.0 mph, max gust 20.0 mph (Windy). Minimum visibility was 9.0 miles (Good visibility). Sky conditions: FEW:02 6 BKN:07 12 (3); FEW:02 25 (3); FEW:02 7 (2); BKN:07 12 (1).",2021-03-12 20:54:19 - FNS
2021-03-13,20:48:56 - SNS,https://handicapskater.com/common/maps/20210313-20_48_56-SNS-4943149260.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,54.5,51.0,59.0,Cool,40.625,60.25,11.875,18.0,,251.6788801678518,Breezy,10.0,10.0,Good visibility,BKN:07 27 (2); SCT:04 24 (2); BKN:07 28 (1); FEW:02 24 (1); FEW:02 24 SCT:04 80 (1),,2021-03-13T21:00:00-08:00,2021-03-13T23:59:59-08:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:48:56 - SNS' occurred on 2021-03-13. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 54.5°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 11.9 mph, max wind 18.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: BKN:07 27 (2); SCT:04 24 (2); BKN:07 28 (1); FEW:02 24 (1); FEW:02 24 SCT:04 80 (1).",2021-03-13 20:48:56 - SNS
2021-03-17,18:12:30 - ENS,https://handicapskater.com/common/maps/20210317-18_12_30-ENS-4965501276.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,54.0,52.0,58.0,Cool,39.857142857142854,59.142857142857146,6.142857142857143,11.0,,214.39834544075066,Breezy,10.0,10.0,Good visibility,FEW:02 70 BKN:07 90 OVC:08 110 (1); FEW:02 60 BKN:07 80 BKN:07 100 (1); FEW:02 60 BKN:07 80 OVC:08 100 (1); FEW:02 20 BKN:07 140 OVC:08 160 (1); FEW:02 30 BKN:07 160 BKN:07 180 (1),,2021-03-17T21:00:00-07:00,2021-03-17T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '18:12:30 - ENS' occurred on 2021-03-17. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 54.0°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 6.1 mph, max wind 11.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 70 BKN:07 90 OVC:08 110 (1); FEW:02 60 BKN:07 80 BKN:07 100 (1); FEW:02 60 BKN:07 80 OVC:08 100 (1); FEW:02 20 BKN:07 140 OVC:08 160 (1); FEW:02 30 BKN:07 160 BKN:07 180 (1).",2021-03-17 18:12:30 - ENS
2021-03-19,20:53:45 - FNS,https://handicapskater.com/common/maps/20210319-20_53_45-FNS-4977181906.html,True,False,True,No recorded rain from 9 PM to midnight,Trace / damp pavement downtown daily rain,0.0,0.0,0,0.01,55.0,52.0,61.0,Mild,45.0,69.875,11.125,16.0,,286.2866681242433,Breezy,10.0,10.0,Good visibility,FEW:02 35 SCT:04 85 BKN:07 180 (2); FEW:02 8 BKN:07 15 (1); FEW:02 7 BKN:07 17 BKN:07 22 (1); FEW:02 7 SCT:04 18 (1); FEW:02 7 SCT:04 20 SCT:04 26 (1),,2021-03-19T21:00:00-07:00,2021-03-19T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:53:45 - FNS' occurred on 2021-03-19. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.0°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 11.1 mph, max wind 16.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 35 SCT:04 85 BKN:07 180 (2); FEW:02 8 BKN:07 15 (1); FEW:02 7 BKN:07 17 BKN:07 22 (1); FEW:02 7 SCT:04 18 (1); FEW:02 7 SCT:04 20 SCT:04 26 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.010 inches of daily precipitation, categorized as Trace / damp pavement downtown daily rain.",2021-03-19 20:53:45 - FNS
2021-03-20,20:41:36 - SNS,https://handicapskater.com/common/maps/20210320-20_41_36-SNS-4982081496.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,54.0,50.0,59.0,Cool,43.0,67.85714285714286,13.428571428571429,20.0,,277.1660942474199,Windy,10.0,10.0,Good visibility,CLR:00 (3); FEW:02 40 (2); SCT:04 40 (1),,2021-03-20T21:00:00-07:00,2021-03-20T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:41:36 - SNS' occurred on 2021-03-20. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 54.0°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.4 mph, max wind 20.0 mph, max gust nan mph (Windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 40 (2); SCT:04 40 (1).",2021-03-20 20:41:36 - SNS
2021-03-27,20:53:40 - SNS,https://handicapskater.com/common/maps/20210327-20_53_40-SNS-5023007929.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,62.142857142857146,54.0,72.0,Mild,42.714285714285715,53.142857142857146,8.142857142857142,9.0,,294.27128173906766,Calm / light wind,10.0,10.0,Good visibility,CLR:00 (4); FEW:02 200 (2),,2021-03-27T21:00:00-07:00,2021-03-27T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:53:40 - SNS' occurred on 2021-03-27. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 62.1°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 8.1 mph, max wind 9.0 mph, max gust nan mph (Calm / light wind). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (4); FEW:02 200 (2).",2021-03-27 20:53:40 - SNS
2021-04-03,20:29:59 - SNS,https://handicapskater.com/common/maps/20210403-20_29_59-SNS-5065355256.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,55.55555555555556,53.0,60.0,Mild,42.0,60.888888888888886,11.0,16.0,,271.11474776590165,Breezy,10.0,10.0,Good visibility,FEW:02 20 BKN:07 29 (2); FEW:02 25 FEW:02 200 (1); FEW:02 20 BKN:07 30 (1); FEW:02 18 BKN:07 31 (1); FEW:02 35 BKN:07 230 (1),,2021-04-03T21:00:00-07:00,2021-04-03T23:59:59-07:00,True,9,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:29:59 - SNS' occurred on 2021-04-03. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.6°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 11.0 mph, max wind 16.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 20 BKN:07 29 (2); FEW:02 25 FEW:02 200 (1); FEW:02 20 BKN:07 30 (1); FEW:02 18 BKN:07 31 (1); FEW:02 35 BKN:07 230 (1).",2021-04-03 20:29:59 - SNS
2021-04-09,20:56:34 - FNS,https://handicapskater.com/common/maps/20210409-20_56_34-FNS-5101088544.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,53.0,51.0,58.0,Cool,42.7,68.3,24.2,30.0,38.0,268.9975560628973,Very windy,10.0,10.0,Good visibility,FEW:02 6 BKN:07 14 (2); FEW:02 6 BKN:07 15 (2); BKN:07 14 (1); FEW:02 6 BKN:07 16 (1); FEW:02 20 FEW:02 250 (1),,2021-04-09T21:00:00-07:00,2021-04-09T23:59:59-07:00,True,10,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:56:34 - FNS' occurred on 2021-04-09. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 53.0°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 24.2 mph, max wind 30.0 mph, max gust 38.0 mph (Very windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 6 BKN:07 14 (2); FEW:02 6 BKN:07 15 (2); BKN:07 14 (1); FEW:02 6 BKN:07 16 (1); FEW:02 20 FEW:02 250 (1).",2021-04-09 20:56:34 - FNS
2021-04-10,20:28:10 - SNS,https://handicapskater.com/common/maps/20210410-20_28_10-SNS-5105850224.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,55.285714285714285,50.0,62.0,Mild,42.57142857142857,63.714285714285715,12.285714285714286,18.0,,266.39784637057966,Breezy,10.0,10.0,Good visibility,CLR:00 (3); FEW:02 200 BKN:07 250 (1); SCT:04 250 (1); FEW:02 180 SCT:04 250 (1),,2021-04-10T21:00:00-07:00,2021-04-10T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:28:10 - SNS' occurred on 2021-04-10. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.3°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 12.3 mph, max wind 18.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 200 BKN:07 250 (1); SCT:04 250 (1); FEW:02 180 SCT:04 250 (1).",2021-04-10 20:28:10 - SNS
2021-04-17,20:32:16 - SNS,https://handicapskater.com/common/maps/20210417-20_32_16-SNS-5146069196.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,56.714285714285715,52.0,63.0,Mild,47.0,70.57142857142857,13.571428571428571,16.0,,298.56337855308254,Breezy,10.0,10.0,Good visibility,FEW:02 4 (3); FEW:02 10 (2); FEW:02 10 FEW:02 200 (1),,2021-04-17T21:00:00-07:00,2021-04-17T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:32:16 - SNS' occurred on 2021-04-17. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 56.7°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.6 mph, max wind 16.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 4 (3); FEW:02 10 (2); FEW:02 10 FEW:02 200 (1).",2021-04-17 20:32:16 - SNS
2021-04-23,21:01:14 - FNS,https://handicapskater.com/common/maps/20210423-21_01_14-FNS-5181180416.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,54.5,52.0,64.0,Cool,45.5,72.5,13.3,21.0,,248.42108505380753,Windy,10.0,10.0,Good visibility,FEW:02 7 BKN:07 13 (2); FEW:02 6 SCT:04 10 BKN:07 18 (2); FEW:02 9 BKN:07 15 (1); FEW:02 6 BKN:07 11 (1),,2021-04-23T21:00:00-07:00,2021-04-23T23:59:59-07:00,True,10,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '21:01:14 - FNS' occurred on 2021-04-23. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 54.5°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.3 mph, max wind 21.0 mph, max gust nan mph (Windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 7 BKN:07 13 (2); FEW:02 6 SCT:04 10 BKN:07 18 (2); FEW:02 9 BKN:07 15 (1); FEW:02 6 BKN:07 11 (1).",2021-04-23 21:01:14 - FNS
2021-04-24,20:42:26 - SNS,https://handicapskater.com/common/maps/20210424-20_42_26-SNS-5187398144.html,True,True,True,Light rain from 9 PM to midnight,Light downtown daily rain,0.006,0.001,6,0.04,56.5,54.0,63.0,Mild,47.785714285714285,74.42857142857143,11.714285714285714,18.0,,272.30101568579954,Breezy,10.0,10.0,Good visibility,FEW:02 6 BKN:07 15 (2); FEW:02 6 BKN:07 9 OVC:08 14 (2); BKN:07 16 BKN:07 50 (1); FEW:02 6 BKN:07 12 OVC:08 18 (1); FEW:02 6 OVC:08 17 (1),-DZ:01 |DZ |DZ (3),2021-04-24T21:00:00-07:00,2021-04-24T23:59:59-07:00,True,14,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:42:26 - SNS' occurred on 2021-04-24. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 56.5°F (Mild). Hourly precipitation totaled 0.006 inches with 6 rainy hour(s), categorized as Light rain from 9 PM to midnight. Mean wind was 11.7 mph, max wind 18.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Present weather codes/summary: -DZ:01 |DZ |DZ (3). Sky conditions: FEW:02 6 BKN:07 15 (2); FEW:02 6 BKN:07 9 OVC:08 14 (2); BKN:07 16 BKN:07 50 (1); FEW:02 6 BKN:07 12 OVC:08 18 (1); FEW:02 6 OVC:08 17 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.040 inches of daily precipitation, categorized as Light downtown daily rain.",2021-04-24 20:42:26 - SNS
